Workload,Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,
b,58,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2429,4116.920543433512,9485,164.39778597785977,44,50527,393,1702,9485,515
b,58,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2429,4116.920543433512,515,349.18252427184467,107,6623,1045,2837,515
b,59,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3482,2871.9126938541067,10000,289.0076,98,55167,759,2883,10000
b,59,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2288,4370.629370629371,9519,156.83296564765206,45,40415,415,1573,9519,481
b,59,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2288,4370.629370629371,481,384.86486486486484,98,13951,903,3059,481
b,60,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3508,2850.6271379703535,10000,288.8259,98,50815,765,2857,10000
b,60,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2319,4312.203536006899,9515,156.5275880189175,45,44383,397,1512,9515,485
b,60,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2319,4312.203536006899,485,350.0762886597938,96,6563,1132,2793,485
b,61,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3534,2829.654782116582,10000,285.7404,100,51231,745,2763,10000
b,61,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2182,4582.9514207149405,9487,149.4606303362496,48,45727,375,1533,9487,513
b,61,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2182,4582.9514207149405,513,361.9025341130604,96,7235,1067,3495,513
b,62,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3450,2898.550724637681,10000,286.7375,98,54431,734,2793,10000
b,62,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2166,4616.805170821792,9490,150.92802950474183,47,41727,372,1554,9490,510
b,62,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2166,4616.805170821792,510,311.09411764705885,97,6531,841,3115,510
b,63,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3626,2757.8599007170437,10000,300.7342,98,56415,708,2899,10000
b,63,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2419,4133.939644481191,9490,154.09009483667018,46,47711,401,1688,9490,510
b,63,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2419,4133.939644481191,510,376.84313725490193,101,8575,1179,3513,510
b,64,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3445,2902.7576197387516,10000,284.5008,99,49887,672,2603,10000
b,64,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2416,4139.07284768212,9472,167.83984375,45,45311,425,1488,9472,528
b,64,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2416,4139.07284768212,528,388.2405303030303,109,5559,1151,2841,528
b,65,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3416,2927.400468384075,10000,279.6148,100,50719,696,2617,10000
b,65,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2131,4692.632566870014,9513,148.18721749185326,45,46047,376,1431,9513,487
