Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,
69,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8017,1247.3493825620556,10000,739.0494,144,52223,3079,6931,10000
69,run,1000,true,zipfian,READ,1,0,0,0,0,3835,2607.5619295958277,10000,324.6791,57,37727,1114,3241,10000
70,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8433,1185.8176212498518,10000,778.4047,165,56447,3427,7203,10000
70,run,1000,true,zipfian,READ,1,0,0,0,0,4046,2471.576866040534,10000,333.4618,56,58879,1131,3257,10000
71,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8397,1190.9015124449209,10000,776.0082,157,52319,3393,7379,10000
71,run,1000,true,zipfian,READ,1,0,0,0,0,3789,2639.2187912377935,10000,317.7624,54,40735,1051,3165,10000
72,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7875,1269.8412698412699,10000,727.4771,169,48799,3151,6811,10000
72,run,1000,true,zipfian,READ,1,0,0,0,0,3647,2741.9797093501506,10000,306.0247,56,41215,1017,3131,10000
73,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8112,1232.741617357002,10000,751.3288,171,51231,3283,7251,10000
73,run,1000,true,zipfian,READ,1,0,0,0,0,4072,2455.795677799607,10000,343.8857,60,40607,1258,3269,10000
74,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8782,1138.6927806877704,10000,811.9785,162,81599,3523,7943,10000
74,run,1000,true,zipfian,READ,1,0,0,0,0,4269,2342.4689622862497,10000,364.1035,54,40351,1458,3519,10000
75,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8546,1170.1380762930025,10000,792.3154,171,53183,3399,7687,10000
75,run,1000,true,zipfian,READ,1,0,0,0,0,3881,2576.655501159495,10000,328.1783,56,51871,1260,3449,10000
76,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8230,1215.0668286755772,10000,762.1923,167,52383,3315,7375,10000
76,run,1000,true,zipfian,READ,1,0,0,0,0,4303,2323.9600278875205,10000,370.5698,62,45183,1438,3443,10000
77,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8452,1183.151916706105,10000,778.7974,169,55711,3383,7867,10000
77,run,1000,true,zipfian,READ,1,0,0,0,0,3895,2567.3940949935813,10000,329.3753,62,44063,1132,3397,10000
78,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8408,1189.3434823977166,10000,780.2445,175,45919,3285,8031,10000
78,run,1000,true,zipfian,READ,1,0,0,0,0,3443,2904.4437990124893,10000,285.8371,58,71679,956,2803,10000
79,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7981,1252.975817566721,10000,737.0935,175,49631,3215,7395,10000
79,run,1000,true,zipfian,READ,1,0,0,0,0,4206,2377.5558725630053,10000,361.5359,54,41215,1334,3583,10000
80,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8553,1169.18040453642,10000,793.5256,175,51423,3515,7571,10000
80,run,1000,true,zipfian,READ,1,0,0,0,0,4222,2368.5457129322594,10000,364.2749,64,39551,1486,3459,10000
81,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8364,1195.6001912960305,10000,774.642,169,52479,3463,7415,10000
81,run,1000,true,zipfian,READ,1,0,0,0,0,3996,2502.5025025025025,10000,339.7954,56,44991,1215,3369,10000
82,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8919,1121.201928467317,10000,831.1938,177,49023,3741,8023,10000
82,run,1000,true,zipfian,READ,1,0,0,0,0,4066,2459.419576979833,10000,348.7278,65,40159,1301,3349,10000
83,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8819,1133.9154099104207,10000,816.7562,168,49727,3679,8103,10000
83,run,1000,true,zipfian,READ,1,0,0,0,0,4468,2238.1378692927483,10000,386.6371,62,41919,1606,3967,10000
84,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8541,1170.8230886313079,10000,793.4338,182,48287,3779,7339,10000
84,run,1000,true,zipfian,READ,1,0,0,0,0,4020,2487.5621890547263,10000,342.6494,60,40959,1175,3387,10000
85,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8759,1141.6828405069073,10000,814.5166,172,50655,3815,7703,10000
85,run,1000,true,zipfian,READ,1,0,0,0,0,4297,2327.205026762858,10000,368.6803,59,46879,1372,3449,10000
86,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8581,1165.365342034728,10000,799.563,173,51807,3879,7519,10000
86,run,1000,true,zipfian,READ,1,0,0,0,0,4509,2217.7866489243734,10000,391.16,65,48127,1595,3757,10000
87,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8821,1133.6583153837432,10000,821.6907,174,52159,3901,8163,10000
87,run,1000,true,zipfian,READ,1,0,0,0,0,4416,2264.4927536231885,10000,382.2375,62,45439,1479,3713,10000
88,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,9061,1103.6309458117205,10000,842.8351,158,49535,3909,8083,10000
88,run,1000,true,zipfian,READ,1,0,0,0,0,4170,2398.0815347721823,10000,353.5528,58,43167,1328,3737,10000
89,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8650,1156.0693641618498,10000,802.2716,175,55583,3757,7583,10000
89,run,1000,true,zipfian,READ,1,0,0,0,0,4361,2293.052052281587,10000,376.5931,58,42591,1367,3935,10000
90,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,9128,1095.530236634531,10000,850.2976,182,67775,3881,8083,10000
90,run,1000,true,zipfian,READ,1,0,0,0,0,4298,2326.663564448581,10000,369.5,57,47071,1365,3825,10000
91,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8985,1112.9660545353368,10000,839.5715,177,48799,4007,8375,10000
91,run,1000,true,zipfian,READ,1,0,0,0,0,4357,2295.1572182694513,10000,370.3097,59,44671,1309,3431,10000
92,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,10047,995.3219866626854,10000,940.7478,178,173311,4199,9295,10000
92,run,1000,true,zipfian,READ,1,0,0,0,0,4439,2252.759630547421,10000,385.4111,60,44479,1558,3835,10000
93,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,9174,1090.0370612600827,10000,858.381,185,47615,4033,8503,10000
93,run,1000,true,zipfian,READ,1,0,0,0,0,4271,2341.3720440177945,10000,369.8629,65,44767,1437,3787,10000
94,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,9234,1082.9542993285684,10000,863.9156,180,49439,4055,8255,10000
94,run,1000,true,zipfian,READ,1,0,0,0,0,4599,2174.3857360295715,10000,394.5784,62,42271,1587,3877,10000
95,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,9315,1073.5373054213635,10000,870.5183,189,78655,4071,8471,10000
95,run,1000,true,zipfian,READ,1,0,0,0,0,4391,2277.385561375541,10000,380.4944,66,38495,1424,3907,10000
96,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,9488,1053.962900505902,10000,889.5843,156,52127,4025,8647,10000
96,run,1000,true,zipfian,READ,1,0,0,0,0,4300,2325.5813953488373,10000,372.6941,58,43807,1483,3637,10000
97,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,9074,1102.0498126515317,10000,837.949,184,50783,4079,7983,10000
97,run,1000,true,zipfian,READ,1,0,0,0,0,3816,2620.545073375262,10000,324.2876,64,47327,1316,3273,10000
98,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8936,1119.0689346463741,10000,833.7199,177,47487,3911,7887,10000
98,run,1000,true,zipfian,READ,1,0,0,0,0,4423,2260.9088853719195,10000,381.8804,68,45727,1216,4707,10000
99,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,9327,1072.1561059290232,10000,873.6095,180,44479,4155,8231,10000
99,run,1000,true,zipfian,READ,1,0,0,0,0,3848,2598.7525987525987,10000,323.5618,65,44575,1196,3203,10000
100,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,9487,1054.0739959945188,10000,888.5066,172,64831,4263,8583,10000
100,run,1000,true,zipfian,READ,1,0,0,0,0,3815,2621.231979030144,10000,320.766,61,42975,1275,3151,10000
